1000, -0.587203571283457
2000, -0.296880653763922
3000, -0.101219986710174
4000, 0.0679259496815218
5000, 0.203413680096453
6000, 0.247064468935451
7000, 0.701023696765226
8000, 0.353627758985543
9000, 0.432857096997328
10000, 0.456517857805263
11000, 0.486331281184666
12000, 0.510491390293969
13000, 0.529597161225425
14000, 0.559152235986675
15000, 0.59100892467731
16000, 0.651617174094962
17000, 0.701930465318618
18000, 0.765437564885954
19000, 0.726050388438431
20000, 0.725870813226274
21000, 0.755951041004132
22000, 0.82005031710558
23000, 0.798305282021977
24000, 0.861277461922742
25000, 0.909582770688916
26000, 0.919564439073863
27000, 0.878699842715436
28000, 0.884393158098568
29000, 0.901294817165567
30000, 1.0116380986166
31000, 0.987134241210012
32000, 1.00392559852757
33000, 1.06950899909615
34000, 1.0837139823694
35000, 1.07297005986633
36000, 1.1189389631034
37000, 1.03391808720585
38000, 1.06526218654656
39000, 1.12964156297301
40000, 1.10362244212317
41000, 1.13424087594659
42000, 1.12209786524883
43000, 1.145681102892
44000, 1.26679361027051
45000, 1.22806912137624
46000, 1.26402876774276
47000, 1.16510478326761
48000, 1.19188676707852
49000, 1.28149697350366
50000, 1.19032889626137
